40.4461111111,40.4460311111,-79.9422222222,-79.9423222222,15.000000
40.4461111111,40.4460311111,-79.9422222222,-79.9423222222,15.000000
40.4461111111,40.4460311111,-79.9422222222,-79.9423222222,15.000000
40.4461111111,40.4460311111,-79.9419444444,-79.9420444444,15.000000
40.4461111111,40.4460311111,-79.9419444444,-79.9420444444,15.000000
40.4461111111,40.4460311111,-79.9422222222,-79.9423222222,15.000000
40.4461111111,40.4460311111,-79.9422222222,-79.9423222222,15.000000
40.4461111111,40.4460311111,-79.9419444444,-79.9420444444,15.000000
40.4461111111,40.4460311111,-79.9419444444,-79.9420444444,15.000000
40.4461111111,40.4460311111,-79.9422222222,-79.9423222222,15.000000
40.4458333333,40.4457533333,-79.9422222222,-79.9423222222,15.000000
40.4458333333,40.4457533333,-79.9422222222,-79.9423222222,15.000000
40.4458333333,40.4457533333,-79.9422222222,-79.9423222222,15.000000
40.4461111111,40.4460311111,-79.9422222222,-79.9423222222,15.000000
40.445,40.44492,-79.9427777778,-79.9428777778,15.000000
40.4461111111,40.4460311111,-79.9419444444,-79.9420444444,15.000000
40.4461111111,40.4460311111,-79.9422222222,-79.9423222222,15.000000
40.4461111111,40.4460311111,-79.9422222222,-79.9423222222,15.000000
40.4461111111,40.4460311111,-79.9419444444,-79.9420444444,15.000000
40.4461111111,40.4460311111,-79.9422222222,-79.9423222222,15.000000
40.4461111111,40.4460311111,-79.9422222222,-79.9423222222,15.000000
40.4461111111,40.4460311111,-79.9419444444,-79.9420444444,15.000000
40.4486111111,40.4485311111,-79.9433333333,-79.9434333333,15.000000
40.4486111111,40.4485311111,-79.9433333333,-79.9434333333,15.000000
40.4486111111,40.4485311111,-79.9433333333,-79.9434333333,15.000000
40.4486111111,40.4485311111,-79.9433333333,-79.9434333333,15.000000
40.4486111111,40.4485311111,-79.9433333333,-79.9434333333,15.000000
40.4486111111,40.4485311111,-79.9433333333,-79.9434333333,15.000000
40.4486111111,40.4485311111,-79.9433333333,-79.9434333333,15.000000
40.4486111111,40.4485311111,-79.9433333333,-79.9434333333,15.000000
40.4466666667,40.4465866667,-79.9425,-79.9426,15.000000
