40.4461111111,40.4460311111,-79.9419444444,-79.9420444444,15.000000
40.4461111111,40.4460311111,-79.9419444444,-79.9420444444,15.000000
40.4461111111,40.4460311111,-79.9419444444,-79.9420444444,15.000000
40.4461111111,40.4460311111,-79.9419444444,-79.9420444444,15.000000
40.4461111111,40.4460311111,-79.9419444444,-79.9420444444,15.000000
40.4461111111,40.4460311111,-79.9422222222,-79.9423222222,15.000000
40.4461111111,40.4460311111,-79.9419444444,-79.9420444444,15.000000
40.4461111111,40.4460311111,-79.9422222222,-79.9423222222,15.000000
40.4461111111,40.4460311111,-79.9422222222,-79.9423222222,15.000000
40.4461111111,40.4460311111,-79.9422222222,-79.9423222222,15.000000
40.4461111111,40.4460311111,-79.9422222222,-79.9423222222,15.000000
40.4461111111,40.4460311111,-79.9419444444,-79.9420444444,15.000000
40.4461111111,40.4460311111,-79.9419444444,-79.9420444444,15.000000
40.4461111111,40.4460311111,-79.9419444444,-79.9420444444,15.000000
40.4461111111,40.4460311111,-79.9419444444,-79.9420444444,15.000000
40.4461111111,40.4460311111,-79.9419444444,-79.9420444444,15.000000
40.4486111111,40.4485311111,-79.9433333333,-79.9434333333,15.000000
40.4486111111,40.4485311111,-79.9433333333,-79.9434333333,15.000000
40.4486111111,40.4485311111,-79.9433333333,-79.9434333333,15.000000
40.4486111111,40.4485311111,-79.9433333333,-79.9434333333,15.000000
40.4486111111,40.4485311111,-79.9433333333,-79.9434333333,15.000000
40.4486111111,40.4485311111,-79.9433333333,-79.9434333333,15.000000
40.4486111111,40.4485311111,-79.9433333333,-79.9434333333,15.000000
40.4486111111,40.4485311111,-79.9433333333,-79.9434333333,15.000000
40.4486111111,40.4485311111,-79.9433333333,-79.9434333333,15.000000
40.4486111111,40.4485311111,-79.9433333333,-79.9434333333,15.000000
40.4486111111,40.4485311111,-79.9433333333,-79.9434333333,15.000000
40.4486111111,40.4485311111,-79.9433333333,-79.9434333333,15.000000
40.4486111111,40.4485311111,-79.9433333333,-79.9434333333,15.000000
40.4486111111,40.4485311111,-79.9433333333,-79.9434333333,15.000000
40.4486111111,40.4485311111,-79.9433333333,-79.9434333333,15.000000
40.4469444444,40.4468644444,-79.9422222222,-79.9423222222,15.000000
40.4469444444,40.4468644444,-79.9422222222,-79.9423222222,15.000000
40.4472222222,40.4471422222,-79.9419444444,-79.9420444444,15.000000
40.4486111111,40.4485311111,-79.9433333333,-79.9434333333,15.000000
40.4486111111,40.4485311111,-79.9433333333,-79.9434333333,15.000000
40.4486111111,40.4485311111,-79.9433333333,-79.9434333333,15.000000
40.4486111111,40.4485311111,-79.9433333333,-79.9434333333,15.000000
40.4466666667,40.4465866667,-79.9425,-79.9426,15.000000
